id	viewCount	thumbnail	image	url	use	published	updated	title	author	description	restrictedInDE	restrictionsAll	rating	category	reasonDE	reasonEN
gG_dA32oH44	48458989	http://i.ytimg.com/vi/gG_dA32oH44/default.jpg	http://i.ytimg.com/vi/gG_dA32oH44/hqdefault.jpg	http://www.youtube.com/watch?v=gG_dA32oH44	true	2012-02-09T16:00:00.000Z	2013-01-26T16:01:46.000Z	Jay-Z & Kanye West - Ni**as In Paris (Explicit)	KanyeWestVEVO	Music video by Jay-Z & Kanye West performing Ni**as In Paris (Explicit). Watch The Throne: http://bit.ly/n5GXQW © 2012: Roc-A-Fella Records, LLC/Shawn Carter	true	DE	4.733792	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
Dwimc4cvUmQ	48409074	http://i.ytimg.com/vi/Dwimc4cvUmQ/default.jpg	http://i.ytimg.com/vi/Dwimc4cvUmQ/hqdefault.jpg	http://www.youtube.com/watch?v=Dwimc4cvUmQ	true	2010-11-09T00:49:18.000Z	2013-01-26T15:48:03.000Z	Down On Me (Keenan Cahill and 50 Cent)	BeenerKeeKee19952	Down On Me (Keenan Cahill and 50 Cent) Originally on "Chelsea Lately"\n\nDOWNLOAD "HANDS UP" ON ITUNES:\nhttp://tinyurl.com/HandsUpSong\n\nOFFICIAL WEBSITE POWERED BY OVERBLOG:\nhttp://www.keenansroom.com\n\nMANAGEMENT CONTACT:\nDavid Graham (Manager)\nRiseManagementgroup@gmail.com\nhttp://www.twitter.com/thatdavidgraham\nhttp://www.facebook.com/thatdavidgraham\n\nELECTROVAMP:\nhttp://www.twitter.com/electrovamp\nhttp://www.facebook.com/official\n\nFACEBOOK FAN PAGE:\nhttp://www.facebook.com/officialkeenancahill\n\nTWITTER:\nhttp://www.twitter.com/keenancahill\n\nFOLLOW & SUBSCRIBE TO ME ON KEEK:\nhttp://www.keek.com/keenancahill	true	DE	4.5796933	Musik	Leider ist dieses Video, das Musik von UMG beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this UMG-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
axpO86pGHAM	48386294	http://i.ytimg.com/vi/axpO86pGHAM/default.jpg	http://i.ytimg.com/vi/axpO86pGHAM/hqdefault.jpg	http://www.youtube.com/watch?v=axpO86pGHAM	true	2011-10-05T16:00:00.000Z	2013-01-26T16:00:45.000Z	Cher Lloyd - With Ur Love ft. Mike Posner	Cherlloydvevo	With Ur Love is released 30th October in the UK. Click here to buy your copy from iTunes now! http://bit.ly/qFnkut \n\nMusic video by Cher Lloyd feat. Mike Posner performing With Ur Love. (C) 2011 Simco Limited under exclusive license to Sony Music Entertainment UK Limited	true	DE,SS	4.7632713	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
0JkSpPZJDkE	48427138	http://i.ytimg.com/vi/0JkSpPZJDkE/default.jpg	http://i.ytimg.com/vi/0JkSpPZJDkE/hqdefault.jpg	http://www.youtube.com/watch?v=0JkSpPZJDkE	true	2009-04-12T19:13:33.000Z	2013-01-26T15:53:39.000Z	O Sapo não lava o pé - DVD Galinha Pintadinha - Desenho Infantil	juptube	CONHEÇA O DVD: http://www.galinhapintadinha.com.br  \r\n\r\nO Sapo (Letra)\r\n\r\nO sapo não lava o pé\r\nNão lava porque não quer\r\nEle mora lá na lagoa\r\nNão lava o pé porque não quer\r\n\r\n(falado)\r\n"Xii, essa música do sapo tá muito fácil, não tá\r\nVamos tentar cantar usando só uma vogal?\r\nEntão vamos começar pelo A"\r\n\r\nA sapa na lava a pá\r\nNa lava parca na cá\r\nAla mara lá na lagaa\r\nNa lava a pá parca na cá\r\nMas cá chalá!\r\n\r\n(falado)\r\n"Agora usando só o E, e assim por diante!"\r\n\r\n\r\nAssista também Borboletinha e Pintinho Amarelinho	false		4.369177	Film & Animation	Wir haben deine Spracheinstellung festgelegt.	Added to
gFDCHdKbKBY	48337704	http://i.ytimg.com/vi/gFDCHdKbKBY/default.jpg	http://i.ytimg.com/vi/gFDCHdKbKBY/hqdefault.jpg	http://www.youtube.com/watch?v=gFDCHdKbKBY	true	2009-06-17T07:52:05.000Z	2013-01-26T15:56:18.000Z	Black Veil Brides "Knives and Pens" OFFICIAL VIDEO	BlackVeilBridestv	The debut video from BLACK VEIL BRIDES, directed by Patrick Fogarty. Visit the band's official Facebook\r\nwww.facebook.com/blackveilbrides\r\nor Official Twitter  http://twitter.com/OfficialBVB	false		4.554494	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
zj2Zf9tlg2Y	48330170	http://i.ytimg.com/vi/zj2Zf9tlg2Y/default.jpg	http://i.ytimg.com/vi/zj2Zf9tlg2Y/hqdefault.jpg	http://www.youtube.com/watch?v=zj2Zf9tlg2Y	true	2010-12-08T21:48:19.000Z	2013-01-26T16:01:35.000Z	Abe Lincoln VS Chuck Norris Epic Rap Battles of History #3	nicepeter	Download this song: http://bit.ly/EpicRap3\nNew ERB merch: http://bit.ly/MNwYxq\nTweet this vi-dee-oh! http://clicktotweet.com/fLN86\n\n\n\nHi, my name is Nice Peter, and this is the 3rd installment of the Epic Rap Battles of History.\n\nThis video could not have been possible without the support of my subscribers, and without the help of several other talented people.  Special thanks to them, and to you.\n\nCrew:\n\nBeat Produced By: MrFlamez\nhttp://www.youtube.com/hitmansbest\n\nDirected and Edited by: Dave McCary\nhttp://www.youtube.com/goodneighborstuff\n\nDirector of Photography: Jon Na\nhttp://www.youtube.com/jonnafilms\n\nFirst Assistant Editor: Mike Schroeder\nhttp://www.youtube.com/thewarpzone\n\nSpecial Effects by: Geoff Yano\n\nStarring:\n\nAbe Lincoln: Nice Peter\nChuck Norris: Lloyd Ahlquist\n\n\nNext Epic Rap Battle is coming in a few weeks.  I make lots of funny songs, and a vlog every monday, you are welcome to hang out here until then.\n\nsee you soon,\n\n-nice peter	false		4.932923	Unterhaltung	Wir haben deine Spracheinstellung festgelegt.	Added to
jYa1eI1hpDE	48328891	http://i.ytimg.com/vi/jYa1eI1hpDE/default.jpg	http://i.ytimg.com/vi/jYa1eI1hpDE/hqdefault.jpg	http://www.youtube.com/watch?v=jYa1eI1hpDE	true	2011-05-13T22:49:36.000Z	2013-01-26T16:00:00.000Z	Taylor Swift - Mean	TaylorSwiftVEVO	Music video by Taylor Swift performing Mean. (C) 2011 Big Machine Records, LLC.	true	DE	4.890611	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
eOofWzI3flA	48300207	http://i.ytimg.com/vi/eOofWzI3flA/default.jpg	http://i.ytimg.com/vi/eOofWzI3flA/hqdefault.jpg	http://www.youtube.com/watch?v=eOofWzI3flA	true	2011-06-20T19:12:32.000Z	2013-01-26T16:00:16.000Z	Skrillex - Rock n Roll (Will Take You to the Mountain)	TheOfficialSkrillex	Here's a video shot from the last eight months of touring I've done... Took a long time to edit this down and pick the right shots since there were too many good times to choose from. Hope you enjoy this... -Skril \n\n(Download this track http://atlr.ec/jC1zTB)\n\n\nDownload this track http://atlr.ec/jC1zTB\n\nDirected by Jason Ano for One & Only Productions\nAdditional footage provided by Cru Joness\n© 2011 WMG	true	DE	4.8537292	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
2cehkSxOLNA	48319541	http://i.ytimg.com/vi/2cehkSxOLNA/default.jpg	http://i.ytimg.com/vi/2cehkSxOLNA/hqdefault.jpg	http://www.youtube.com/watch?v=2cehkSxOLNA	true	2008-05-25T21:56:16.000Z	2013-01-26T16:00:18.000Z	Xtreme Te Extrano ~  Original version ©	tasb1998	Song is by Xtreme, Name of song is "Te Extrano" Video has a US Copyright, please inquire if you would like to use this video for advertising directly with TASB1998. Send me a email here on youtube for pricing. Monthly fees are available. Get hits on your video by advertising with us. \n\nThis is original choreography and performance by Ataca Jorgie (Jorge Burgos)  y La Alemana (Tanja Kensinger) Videographer - S_54	false		4.925752	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
w2ypECTEaY4	48256812	http://i.ytimg.com/vi/w2ypECTEaY4/default.jpg	http://i.ytimg.com/vi/w2ypECTEaY4/hqdefault.jpg	http://www.youtube.com/watch?v=w2ypECTEaY4	true	2011-07-29T15:43:37.000Z	2013-01-26T15:56:57.000Z	Top 10 Wet, Wild, and Sexy Movie Scenes	ReelzChannel	We count down the top 10 wet & wild scenes from the big screen\r\n\r\nFor more news, interviews, showtimes, clips, and trailers go to:\r\nhttp://www.reelz.com/\r\n\r\nConnect with other movie fans:\r\nhttp://www.facebook.com/ReelzChannel\r\n\r\nBe sure to follow us on Twitter:\r\nhttp://twitter.com/ReelzChannel	false		2.9155123	Shows	Wir haben deine Spracheinstellung festgelegt.	Added to
9sTQ0QdkN3Q	48153070	http://i.ytimg.com/vi/9sTQ0QdkN3Q/default.jpg	http://i.ytimg.com/vi/9sTQ0QdkN3Q/hqdefault.jpg	http://www.youtube.com/watch?v=9sTQ0QdkN3Q	true	2009-10-25T06:46:05.000Z	2013-01-26T16:00:27.000Z	Bullet For My Valentine - Tears Don't Fall	bulletvalentineVEVO	Music video by Bullet For My Valentine performing Tears Don't Fall. YouTube view counts pre-VEVO: 66,812 (C) 2006 20-20 Entertainment, LLC	true	DE,SS	4.9124126	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
cItHOl5LRWg	48132425	http://i.ytimg.com/vi/cItHOl5LRWg/default.jpg	http://i.ytimg.com/vi/cItHOl5LRWg/hqdefault.jpg	http://www.youtube.com/watch?v=cItHOl5LRWg	true	2012-02-03T03:26:16.000Z	2013-01-26T15:35:42.000Z	Give Me All Your Luvin' (Feat. M.I.A. and Nicki Minaj)	madonna	Track from Madonna's MDNA album. Download it now on iTunes: http://smarturl.it/MDNA\r\n\r\nMusic video for Madonna's Give Me All Your Luvin' single, featuring M.I.A. and Nicki Minaj.\r\n\r\nDirected by Megaforce.	false		4.308182	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
nwyjxsOYnys	48121927	http://i.ytimg.com/vi/nwyjxsOYnys/default.jpg	http://i.ytimg.com/vi/nwyjxsOYnys/hqdefault.jpg	http://www.youtube.com/watch?v=nwyjxsOYnys	true	2011-06-28T14:39:52.000Z	2013-01-26T15:28:23.000Z	Drake - Marvins Room (Official Video)	cashmoneypromo	Drake - Marvins Room\n\nDirected by Hyghly XO.	true	DE	4.8585114	Musik	Dieses Video enthält Content von UMG. Dieser Partner hat das Video in deinem Land aus urheberrechtlichen Gründen gesperrt.	This video contains content from UMG, who has blocked it in your country on copyright grounds.
gaVtC5A5frA	48111217	http://i.ytimg.com/vi/gaVtC5A5frA/default.jpg	http://i.ytimg.com/vi/gaVtC5A5frA/hqdefault.jpg	http://www.youtube.com/watch?v=gaVtC5A5frA	true	2010-11-29T14:58:48.000Z	2013-01-26T16:01:59.000Z	Nicki Minaj - Fly ft. Rihanna (Lyrics)	uslyrics	Nicki Minaj - Fly ft. Rihanna (Lyrics)	true	DE	4.9106536	Musik	Leider ist dieses Video, das Musik von UMG beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this UMG-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
jaCFA86DqCY	48116915	http://i.ytimg.com/vi/jaCFA86DqCY/default.jpg	http://i.ytimg.com/vi/jaCFA86DqCY/hqdefault.jpg	http://www.youtube.com/watch?v=jaCFA86DqCY	true	2008-12-26T17:12:20.000Z	2013-01-25T21:58:49.000Z	Bodybuilder Bobby Church trains, poses quads	tobydog22	Bodybuilder Bobby Church trains and poses his awesome quadriceps at a Columbus, Ohio gym. An excerpt from the bodybuilding DVD - Guns New Breed - available at MostMuscular.Com	false		1.9562451	Sport	Wir haben deine Spracheinstellung festgelegt.	Added to
vQZDx2gYnbE	48118060	http://i.ytimg.com/vi/vQZDx2gYnbE/default.jpg	http://i.ytimg.com/vi/vQZDx2gYnbE/hqdefault.jpg	http://www.youtube.com/watch?v=vQZDx2gYnbE	true	2010-05-25T16:17:25.000Z	2013-01-26T15:44:56.000Z	台北電影節【惡女部落格】中文字幕預告 Camila Jam trailer	TaipeiFilmFestival	導演：穆里羅‧沙勒斯Murilo SALLES\r\n\r\n國家：Brazil\r\n\r\n年代：2008\r\n\r\n片長：120 min\r\n\r\n劇情簡介： \r\n愛情是她的生命，寫作是她的靈魂，性，是她的救贖。部落格作家卡蜜拉有狂野不羈的個性，也有敢愛敢恨的勇氣，周旋在多位男友與同志姊妹之間，她不停背叛，只為了忠於自己對愛情的絕對信仰。女主角莉安卓李爾的表現彷彿《巴黎野玫瑰》中飾演貝蒂的碧翠絲黛兒風華再現，每一場大膽的裸露與性愛戲都美得令人屏息。\r\nCamila is radical and consciously alone. She has no past and doesnt want to know her future. The only thing that matters is her path. The act of writing is her identity. It is a film about Camilas quest for redemption, obsessively building and self-destroying. Lonely, her unconditional quest is for affection, for intimacy. This existential experience incarnates her body.\r\n\r\n放映日期：6/25(五) 20.30 @ 新光影城三廳、6/28(一) 12.00 @ 新光影城三廳\r\n\r\n ※ 2010台北電影節獨家中文字幕製作 ※\r\n\r\n 【Official Site】：\r\nhttp://www.taipeiff.org.tw\r\n\r\n【Blog】：\r\nhttp://tiff2010.pixnet.net/blog\r\n\r\n【Plurk】：\r\nhttp://www.plurk.com/taipeiff\r\n\r\n【Facebook】：\r\nhttp://www.facebook.com/TaipeiFilmFestival	false		2.7279856	Film & Animation	Wir haben deine Spracheinstellung festgelegt.	Added to
clSv4TzbRCs	48075077	http://i.ytimg.com/vi/clSv4TzbRCs/default.jpg	http://i.ytimg.com/vi/clSv4TzbRCs/hqdefault.jpg	http://www.youtube.com/watch?v=clSv4TzbRCs	true	2009-11-26T00:55:13.000Z	2013-01-26T15:23:07.000Z	LMFAO - La La La	LMFAOVEVO	Music video by LMFAO performing La La La. (C) 2009 Interscope Records	true	DE	4.7806034	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
gOfOt76D3MM	48032423	http://i.ytimg.com/vi/gOfOt76D3MM/default.jpg	http://i.ytimg.com/vi/gOfOt76D3MM/hqdefault.jpg	http://www.youtube.com/watch?v=gOfOt76D3MM	true	2011-05-31T16:24:59.000Z	2013-01-26T16:01:56.000Z	Mohombi - Coconut Tree ft. Nicole Scherzinger	MohombiVEVO	http://bit.ly/mohombitweets Follow me on Twitter\n\nHere's the video of Mohombi performing Coconut Tree \n\nDo like 150,000 other Mohomies! Go and "like" my Facebook fanpage and\nTwitter: plenty of photos, videos, music and news:\n\nFacebook http://on.fb.me/mohombifb\nTwitter http://bit.ly/mohombitweets\nWebsite http://bit.ly/mohombiswebsite	true	CA,DE,PR,US	4.8840957	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
fGFNmEOntFA	48009530	http://i.ytimg.com/vi/fGFNmEOntFA/default.jpg	http://i.ytimg.com/vi/fGFNmEOntFA/hqdefault.jpg	http://www.youtube.com/watch?v=fGFNmEOntFA	true	2011-12-01T02:55:00.000Z	2013-01-26T15:44:17.000Z	All I Want For Christmas Is You (SuperFestive!) (Shazam V...	JustinBieberVEVO	Justin Bieber Duet with Mariah Carey - All I Want For Christmas Is You (SuperFestive!) (Shazam Version) © 2011 The Island Def Jam Music Group	true	DE	4.374757	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
vabnZ9-ex7o	48074742	http://i.ytimg.com/vi/vabnZ9-ex7o/default.jpg	http://i.ytimg.com/vi/vabnZ9-ex7o/hqdefault.jpg	http://www.youtube.com/watch?v=vabnZ9-ex7o	true	2009-06-16T21:07:36.000Z	2013-01-26T15:36:09.000Z	Nirvana - Come As You Are	NirvanaVEVO	Music video by Nirvana performing Come As You Are. (C) 1992 Geffen Records	true	DE	4.947007	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
GllEDACUbNo	47960327	http://i.ytimg.com/vi/GllEDACUbNo/default.jpg	http://i.ytimg.com/vi/GllEDACUbNo/hqdefault.jpg	http://www.youtube.com/watch?v=GllEDACUbNo	true	2009-06-16T22:18:45.000Z	2013-01-26T16:00:41.000Z	50 Cent - Just A Lil Bit	50CentVEVO	Music video by 50 Cent performing Just A Lil Bit. (C) 2005 Shady Records/Aftermath Records/Interscope Records	true	DE	4.903563	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
A63VwWz1ij0	47920972	http://i.ytimg.com/vi/A63VwWz1ij0/default.jpg	http://i.ytimg.com/vi/A63VwWz1ij0/hqdefault.jpg	http://www.youtube.com/watch?v=A63VwWz1ij0	true	2009-11-23T23:33:46.000Z	2013-01-26T15:58:28.000Z	Paramore: Brick By Boring Brick [OFFICIAL VIDEO]	FueledByRamen	Paramore's music video for 'Brick By Boring Brick' from their album, brand new eyes - available now on Fueled By Ramen.\n\nGo beyond the "Brick By Boring Brick" video here:\nhttp://www.youtube.com/watch?v=57LbJhePp0o\n\nWatch more Paramore videos here:\nhttp://www.youtube.com/playlist?list=PL9FF536DE34A7014F\n\nhttp://www.paramore.net/\nhttp://www.facebook.com/paramore\nhttps://twitter.com/paramore\nhttp://paramore.tumblr.com/	false	AE,AF,AG,AI,AM,AO,AQ,AS,AW,AX,AZ,BB,BD,BF,BH,BI,BJ,BM,BN,BQ,BS,BT,BV,BW,BY,BZ,CC,CD,CF,CG,CI,CK,CM,CR,CU,CV,CW,CX,DJ,DM,DO,DZ,EC,EH,ER,ET,FJ,FK,FM,FO,GA,GD,GE,GF,GH,GI,GL,GM,GN,GP,GQ,GT,GU,GW,GY,HM,HN,HT,IO,IQ,IR,JM,JO,KE,KG,KH,KI,KM,KN,KP,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LY,MA,MD,MG,MH,ML,MM,MN,MO,MP,MQ,MR,MS,MU,MV,MW,MZ,NA,NC,NE,NF,NI,NP,NR,NU,OM,PA,PF,PK,PM,PN,PR,PS,PW,QA,RE,RW,SA,SB,SC,SD,SH,SJ,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TF,TG,TJ,TK,TL,TM,TN,TO,TT,TV,TZ,UG,UM,UZ,VA,VC,VG,VI,VN,VU,WF,WS,YE,YT,ZM,ZW	4.921743	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
87c3fP7yW2g	47838895	http://i.ytimg.com/vi/87c3fP7yW2g/default.jpg	http://i.ytimg.com/vi/87c3fP7yW2g/hqdefault.jpg	http://www.youtube.com/watch?v=87c3fP7yW2g	false	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined
l3w2MTXBebg	47792496	http://i.ytimg.com/vi/l3w2MTXBebg/default.jpg	http://i.ytimg.com/vi/l3w2MTXBebg/hqdefault.jpg	http://www.youtube.com/watch?v=l3w2MTXBebg	true	2011-08-17T18:59:43.000Z	2013-01-26T15:55:16.000Z	Dr Seuss VS Shakespeare.  Epic Rap Battles of History #12	nicepeter	Download this song: http://bit.ly/nl8i1S\nNew ERB merch: http://bit.ly/MNwYxq\nClick to tweet this vid-ee-oh! http://clicktotweet.com/b3YFj\n\nHi.  My name is Nice Peter, and this is an Epic Rap Battles of History.  These videos could not be possible without you, your suggestions, your subscription, and a very talented cast and crew:\n\nWilliam Shakespeare: George Watsky\nhttp://www.youtube.com/gwatsky  \n\nThing 1 and Thing 2: Lloyd Ahlquist \nhttp://www.youtube.com/epicLLoyd  \n\nThe Cat and the Hat: Nice Peter\n http://www.youtube.com/nicepeterToo\n\nDr Seuss: Mickey Meyer\nhttp://www.twitter.com/Mickey_Meyer\n\n  Directed by Dave McCary:\n http://www.youtube.com/goodneighborstuff\n\nAssistant Director:\nPatrick McIntyre\n\n  Edited by Sean Barrett:\n http://youtube.com/seanbarrett\n\nBehind the Scenes edited by: \nTremain Hayhoe\n\n  Director of Photography: Jon Na\n http://youtube.com/jonnamean\n\n  Written by: Nice Peter, Lloyd Ahlquist, George Watsky, Greg Owens, and Zach Sherwyn aka MC Mr. Napkins     Art and Costumes by Mary Gutfleisch:\n http://youtube.com/MaryDoodles  \n\nMakeup and Hair by Ceciley Jenkins:\n http://youtube.com/Ceciley  \n\nAudio mixed by: Rafael Serrano  \n\nProduction Coordinator: Aaron Zaragoza and Neely Shamam\n\n Produced by Mickey Meyer for Maker Studios, Venice, CA.\nProduction Assistant: Chris Miller  gosh \n\nI think that's it. \n\n see you soon,\n  -nice peter	false		4.8869967	Musik	Wir haben deine Spracheinstellung festgelegt.	Added to
po0jY4WvCIc	47656849	http://i.ytimg.com/vi/po0jY4WvCIc/default.jpg	http://i.ytimg.com/vi/po0jY4WvCIc/hqdefault.jpg	http://www.youtube.com/watch?v=po0jY4WvCIc	true	2009-06-26T17:52:23.000Z	2013-01-26T15:54:59.000Z	Michael Jackson Pepsi Generation	GiraldiMedia	Michael Jackson teams up with director Bob Giraldi in a Pepsi commerical for the "new generation".	false		4.8597884	Unterhaltung	Wir haben deine Spracheinstellung festgelegt.	Added to
AuJrEBtmM1Q	47635343	http://i.ytimg.com/vi/AuJrEBtmM1Q/default.jpg	http://i.ytimg.com/vi/AuJrEBtmM1Q/hqdefault.jpg	http://www.youtube.com/watch?v=AuJrEBtmM1Q	true	2006-06-20T09:31:36.000Z	2013-01-26T15:53:30.000Z	when you say nothing at all- Ronan Keating	iftomorrownevercomes	Click here to learn how to sing:\nhttp://www.Click-Here-To-Sing-Better.com/iftomorrownevercomes.htm\n\nIf you want to discover how to sing like a professional, then check out this step-by-step course.\n\nYou will find out the secrets on how to sing with full vocal range and hit high notes with harmonic perfection quickly and easily.\n\nClick here to learn how to sing:\nhttp://www.Click-Here-To-Sing-Better.com/iftomorrownevercomes.htm\n\n---\n\nOther Recommended Resources:\n\n1) How to Watch TV online:\nhttp://www.Click-Here-To-Watch-TV-Online.com/iftomorrownevercomes.htm\n\n2) How to Make Money Online:\nhttp://www.Click-Here-To-Make-Money.com/iftomorrownevercomes.htm\n\n3) How to Lose Weight:\nhttp://www.Click-Here-To-Lose-weight.com/iftomorrownevercomes.htm\n\n4) How To Win a Fight:\nhttp://www.click-here-to-learn-how-to-fight.com/iftomorrownevercomes.htm\n\n---\n\nWatch FREE VIDEO on how to sing:\nhttp://www.youtube.com/watch?v=XL1hcG93aos	true	DE	4.93775	Musik	Leider ist dieses Video, das Musik von UMG beinhaltet, in Deutschland nicht verfügbar, da die GEMA die Verlagsrechte hieran nicht eingeräumt hat.	Unfortunately, this UMG-music-content is not available in Germany because GEMA has not granted the respective music publishing rights.
n4RjJKxsamQ	47607235	http://i.ytimg.com/vi/n4RjJKxsamQ/default.jpg	http://i.ytimg.com/vi/n4RjJKxsamQ/hqdefault.jpg	http://www.youtube.com/watch?v=n4RjJKxsamQ	true	2009-11-01T09:18:35.000Z	2013-01-26T16:00:38.000Z	Scorpions - Wind Of Change	ScorpionsVEVO	Music video by Scorpions performing Wind Of Change. (C) 1991 The Island Def Jam Music Group	true	DE	4.954372	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
Us-TVg40ExM	47635033	http://i.ytimg.com/vi/Us-TVg40ExM/default.jpg	http://i.ytimg.com/vi/Us-TVg40ExM/hqdefault.jpg	http://www.youtube.com/watch?v=Us-TVg40ExM	true	2008-11-07T00:39:41.000Z	2013-01-26T16:00:01.000Z	Stand By Me | Playing For Change | Song Around the World	PlayingForChange	http://playingforchange.com - From the award-winning documentary, "Playing For Change: Peace Through Music", comes the first of many "songs around the world" being released independently.  Featured is a cover of the Ben E. King classic by musicians around the world adding their part to the song as it travelled the globe.  \n\nOrder the CD/DVD Playing For Change "Songs Around The World" now at http://playingforchange.spinshop.com/\n\n\nOrder the  "Stand By Me," "Don't Worry," "One Love," and  "War/No More Trouble" videos and the new Songs Around The World album now at  http://playingforchange.spinshop.com/\n\nSign up at http://playingforchange.com for updates and exclusive content. You can also buy cool stuff in our new online store!\n\nJoin the movement to help inspire people from around the world to come together through music.	true	DE	4.962043	Musik	Dieses Video ist in Deutschland nicht verfügbar, weil es möglicherweise Musik enthält, für die die erforderlichen Musikrechte von der GEMA nicht eingeräumt wurden.	Unfortunately, this video is not available in Germany because it may contain music for which GEMA has not granted the respective music rights.
